UUID;OBJEKTART;OBJEKTKLASSE_TLM;KUNSTBAUTE;NAME_UUID;NAME;STATUS;SPRACHCODE;NAMEN_TYP;NAMENGRUPPE_UUID;E;N;Z
{3AF06179-FB8F-441F-BAC6-029C487C0C6B};Strasse;TLM_STRASSE;Tunnel;{5F368568-3458-4A6B-83BF-F3BB3CE457A6};Spitalhoftunnel;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2607303;1227139;451
{FB4E8343-9947-4059-A861-4C24024DA2F1};Strasse;TLM_STRASSE;Bruecke;{274DD718-DE4D-4DF5-A136-04EA7530F58E};Ponte Cebbia 1;offiziell;Italienisch inkl. Lokalsprachen;Einfacher Name;;2737702;1140604;901
{1B57ABD9-7D24-4FBE-ADD6-72CE7F5CA764};Strasse;TLM_STRASSE;Bruecke;{9EF18CC8-8F52-402D-9DC1-FD53D3DEC394};Wasserbrigg;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2634729;1154525;1164
{4DFCF1AE-9E92-4718-A5B9-2159B1D785BD};Strasse;TLM_STRASSE;Bruecke;{ABAA97D6-CD76-46C4-BBCF-39BD92616A0F};Ponte della Vicinanza;offiziell;Italienisch inkl. Lokalsprachen;Einfacher Name;;2701401;1149737;845
{2E70E5F7-107B-4DC1-AECD-B8430623CFFF};Strasse;TLM_STRASSE;Gedeckte Bruecke;{788ABD38-FF0E-4407-96FD-E34751A0ECF6};Punt la Resgia;offiziell;Rumantsch Grischun inkl. Lokalsprachen;Einfacher Name;;2826489;1191432;1089
{BC259216-7206-4ACF-B93F-681C97B87579};Strasse;TLM_STRASSE;Bruecke;{F5F57017-D060-4765-AA41-88D84B4859E8};Viaducs des Esserts;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2587956;1243803;515
{710EAF77-6651-4285-B2F3-663350D665E6};Strasse;TLM_STRASSE;Bruecke;{F5F57017-D060-4765-AA41-88D84B4859E8};Viaducs des Esserts;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2587958;1243800;515
{6478A69C-63D6-4A3E-8E32-97758C2C4F16};Strasse;TLM_STRASSE;Tunnel;{7016FA44-864A-407A-B6DD-EF1B6E42FF6F};Karlihoftunnel;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2761659;1204228;523
{C154602A-06E8-4B65-9F59-014FDB9913F7};Strasse;TLM_STRASSE;Bruecke;{100FF406-551A-43F4-AC3C-4817FE0159F2};Ancien Bisse de Saxon;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2583041;1109572;1710
{05CDE5E3-FBFC-4D81-85C0-AA1B77D48CAC};Strasse;TLM_STRASSE;Bruecke;{DE228193-0570-4D44-964B-18D6B5105AF9};Pont des Gollettes;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2507426;1125855;422
{182D853A-3DF3-409C-B343-F93DB74C6FD0};Strasse;TLM_STRASSE;Keine;{D117A264-9562-4E4D-BB41-A684E5AFA974};Undere Bodeweg;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2612333;1175790;592
{B4EBE487-0C0F-40E3-9B6A-A1330B6DF232};Strasse;TLM_STRASSE;k_W;{89368F9A-2D17-4CC6-994E-F04B831EA3AA};Mittaghorn-Klettersteig;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2638244;1104048;2867
{55A95B4E-C792-48BA-8000-5534FD7D9B66};Strasse;TLM_STRASSE;Tunnel;{42056EB9-5988-4BA2-9202-83889F120E7B};Buechbergtunnel;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2715374;1230355;417
{D30DEC6D-2F78-49C9-9AC4-5D1257BF42AE};Strasse;TLM_STRASSE;Tunnel;{42056EB9-5988-4BA2-9202-83889F120E7B};Buechbergtunnel;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2715394;1230362;417
{68581CBD-577C-407D-859C-5C97A08CA3E9};Strasse;TLM_STRASSE;Keine;{5A43B54F-4C2E-4247-8D8B-971D3E03BB6E};Terrassenweg;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2645506;1164279;1130
{751AFEE5-2145-4BFB-BAC3-EF1BD2B32FB2};Strasse;TLM_STRASSE;Bruecke;{CEB6597C-C46E-44D0-A6FF-2B25FDBE788D};Birsfelden;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2614060;1267843;256
{7FA9EAE5-4B47-44CB-B774-72197DB681CA};Strasse;TLM_STRASSE;Bruecke;{C3937F29-C2B9-4970-8C8D-56786C3DE481};Aaretalbrücke;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2654762;1257161;352
{182095AB-6C75-4534-8569-8ED7FD4B3A74};Strasse;TLM_STRASSE;Bruecke;{C3937F29-C2B9-4970-8C8D-56786C3DE481};Aaretalbrücke;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2654768;1257166;352
{6283D354-BD22-4A8E-BC08-0A8CF989CDD0};Strasse;TLM_STRASSE;Bruecke;{0E4BB6CE-5218-4E05-B388-718EA742F07B};Viadotto Sella;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2686574;1153859;1861
{D38AD1B7-3615-4833-87AA-E677A24C1609};Strasse;TLM_STRASSE;Bruecke;{74F7E05B-1C92-4290-8D98-47BF3758E66C};Pont du Crau Coulet;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2547078;1149574;598
{18315BBF-489B-4CE7-A102-931B540C5006};Strasse;TLM_STRASSE;Bruecke;{74F7E05B-1C92-4290-8D98-47BF3758E66C};Pont du Crau Coulet;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2547075;1149571;595
{E8C8DDA7-BCB6-4EC4-8CB5-5DC64A8787B3};Strasse;TLM_STRASSE;Keine;{D907D9A1-5612-410B-B854-DED832BF7182};Ancien Bisse de Fan;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2597434;1115889;1004
{5AF74E84-25CA-4F50-9C2C-81C292DE4BF4};Strasse;TLM_STRASSE;Keine;{D907D9A1-5612-410B-B854-DED832BF7182};Ancien Bisse de Fan;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2597757;1113991;1021
{DD183405-0B38-4D68-AAAB-7450B68BA8A4};Strasse;TLM_STRASSE;Keine;{1D7748A3-3C74-4CD3-BF97-A670AB2157EC};Türlenweg;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2752730;1218462;1396
{14DE815E-292B-4C59-B088-A0B1CF50ED75};Strasse;TLM_STRASSE;Bruecke;{84E493AA-A1CE-4E71-A8E6-0F6EF70D5138};Bömmerebrugg;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2656068;1206841;750
{C13D0EA3-9963-463A-A5E7-4CD181E9E97C};Strasse;TLM_STRASSE;Bruecke;{E612AD34-E278-4540-BF3C-D295F2693A9E};Ponte della Merla;offiziell;Italienisch inkl. Lokalsprachen;Einfacher Name;;2692114;1134386;566
{E7EF67C1-314C-43C4-8BE1-93B7A93BF0A2};Strasse;TLM_STRASSE;Bruecke;{E5D30E80-E254-471C-B1B7-459B22A57BED};Hängebrücke Batöni;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2745711;1202573;1532
{B4907400-694E-4FD5-9BCB-1B9BE05395F5};Strasse;TLM_STRASSE;Bruecke;{E4AD9B97-0BE8-4B6E-BBCA-F65AED80A4AD};Lunnerentalbrücke;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2674690;1244595;511
{15621197-64AE-496E-96B3-A03A5424F043};Strasse;TLM_STRASSE;Bruecke;{E4AD9B97-0BE8-4B6E-BBCA-F65AED80A4AD};Lunnerentalbrücke;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2674707;1244604;510
{A5535130-0949-46EE-84F0-13EACC569DFF};Strasse;TLM_STRASSE;Tunnel;{B688B353-578E-4700-8B34-A5420D3F662B};Ölbergtunnel;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2689394;1202643;441
{CDC2E5FB-E4EA-422C-AFD0-5D27BE41F5C4};Strasse;TLM_STRASSE;k_W;{E61E8665-409A-4320-AECF-3D22D0BA4211};Zittergrat-Klettersteig;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2674337;1188297;1971
{1B8614F4-6692-4783-942A-C43E6ACFBF08};Strasse;TLM_STRASSE;k_W;{2E739985-9B14-41CB-9E1D-761ECE439A1D};Baltschieder Klettersteig;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2633010;1133077;2137
{5E1D6FE2-E033-4E8B-8AF6-A119E2D4082A};Strasse;TLM_STRASSE;Tunnel;{CCA356A4-67FA-48FA-B08C-B25C271748AB};Isla-Bella-Tunnel;offiziell;Rumantsch Grischun inkl. Lokalsprachen;Einfacher Name;;2751138;1184584;619
{00568C60-2360-4514-B667-23405CC4CDE5};Strasse;TLM_STRASSE;Bruecke;{434D46BC-E4B5-4D82-914F-294445273E49};Mühletobelbrücke;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2695658;1228156;551
{E855A16D-21AE-4131-AB62-01A0FBEC375F};Strasse;TLM_STRASSE;Bruecke;{434D46BC-E4B5-4D82-914F-294445273E49};Mühletobelbrücke;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2689169;1279963;419
{33F8C011-F4E4-4F31-81A4-560D5C61462E};Strasse;TLM_STRASSE;Bruecke;{434D46BC-E4B5-4D82-914F-294445273E49};Mühletobelbrücke;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2695660;1228159;551
{C45B5237-0090-4B0C-B786-6713BFC6045F};Strasse;TLM_STRASSE;Bruecke;{434D46BC-E4B5-4D82-914F-294445273E49};Mühletobelbrücke;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2689175;1279965;419
{672413C0-2686-4CCA-BBCC-0A1866BE56E8};Strasse;TLM_STRASSE;Tunnel;{30DB4064-F7B7-484C-A476-4DF0663C32EF};Tunnel de Gumefens;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2572368;1169497;710
{B3516778-397D-4D9D-B526-B0C90CCAFB0C};Strasse;TLM_STRASSE;Tunnel;{30DB4064-F7B7-484C-A476-4DF0663C32EF};Tunnel de Gumefens;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2572370;1169497;710
{E22EA28E-3BBE-408C-A1BB-7ED4966EBF89};Strasse;TLM_STRASSE;Bruecke;{DA2AD66E-FB2E-440F-A570-F3A390182A14};Ponte Colet;offiziell;Italienisch inkl. Lokalsprachen;Einfacher Name;;2735239;1143992;1527
{CE106FF0-2BF0-45DD-A8DB-0A7E6AEB3293};Strasse;TLM_STRASSE;Bruecke;{9346FA20-786E-457A-9D25-A5B996D841CE};Laaderbrücke;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2733625;1231425;761
{B2CFFF40-9DA2-4687-A8A5-A18C0586AA43};Strasse;TLM_STRASSE;Bruecke;{25676529-1FA0-4E71-85E3-7D17C4FD89A2};Schwarzstäg;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2599793;1179217;994
{B2D31905-45B8-4E37-AE91-74B0FE13B0DB};Strasse;TLM_STRASSE;Bruecke;{1570B054-2374-4636-9B64-A7BB6249E41F};Sensebrücke;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2592831;1193223;554
{459AD99B-9428-43B6-8576-CD4062AF2F8A};Strasse;TLM_STRASSE;Bruecke;{1570B054-2374-4636-9B64-A7BB6249E41F};Sensebrücke;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2592834;1193222;554
{30E952B6-D000-45C4-8B7E-232BEC6483E9};Strasse;TLM_STRASSE;Gedeckte Bruecke;{2EF60526-E689-4389-AF4C-65041581D412};Koppisbrügg;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2624221;1181519;860
{30ABB89F-E5BC-4458-9A9C-40B0A6052CDA};Strasse;TLM_STRASSE;Bruecke;{9FD3ED65-09B8-4B16-B7CF-5663574CE57A};Ponte Anzone;offiziell;Italienisch inkl. Lokalsprachen;Einfacher Name;;2737693;1140171;876
{95B069EA-A360-4EB2-97FF-D35D4D9C54CB};Strasse;TLM_STRASSE;Bruecke;{39D85A9E-021D-447E-A688-821DFC09FEA1};Pont des Curnilles;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2551298;1147350;567
{7215A254-C409-4E0A-9031-54474B4D20E9};Strasse;TLM_STRASSE;Bruecke;{39D85A9E-021D-447E-A688-821DFC09FEA1};Pont des Curnilles;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2551308;1147343;567
{3894335B-2E1A-4C78-8F75-EF6F638DA308};Strasse;TLM_STRASSE;Bruecke;{31DE8C6D-D4FD-4B02-865B-84691C3E356B};Waggelistäg;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2617520;1181702;621
{06A9D5F0-BA3C-4B1D-8F65-39FBF7A243F2};Strasse;TLM_STRASSE;Tunnel;{47BFD898-055B-4D33-B1D3-F64393EE2F3C};Tranchée couverte d'Hauterive;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2564743;1206624;426
{4EC38ADA-5984-44E4-AA26-E6A0700CC88D};Strasse;TLM_STRASSE;Tunnel;{47BFD898-055B-4D33-B1D3-F64393EE2F3C};Tranchée couverte d'Hauterive;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2564744;1206623;426
{ADF0E851-CBD1-4A6D-94C3-BCCD4D4FB20E};Strasse;TLM_STRASSE;Keine;{D712A467-7CEF-48AB-8216-FC0C60B437A9};Ancien Bisse de Chervé;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2591604;1106797;2330
{542A20BF-8BF4-480C-8734-AAEAEC0A742E};Strasse;TLM_STRASSE;Keine;{D712A467-7CEF-48AB-8216-FC0C60B437A9};Ancien Bisse de Chervé;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2592350;1105536;2359
{D36A3D40-5ED2-45AD-BD07-11AD098FC004};Strasse;TLM_STRASSE;Keine;{D712A467-7CEF-48AB-8216-FC0C60B437A9};Ancien Bisse de Chervé;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2592286;1111231;2232
{55DAB810-40C6-4F9A-9635-44BB108B3395};Strasse;TLM_STRASSE;Keine;{D712A467-7CEF-48AB-8216-FC0C60B437A9};Ancien Bisse de Chervé;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2592598;1111722;2224
{6A12695F-6F1A-49B5-94E5-CAB7615F6EDE};Strasse;TLM_STRASSE;Keine;{D712A467-7CEF-48AB-8216-FC0C60B437A9};Ancien Bisse de Chervé;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2591808;1109452;2244
{749C7057-1059-43DF-A99B-D1F73473CE12};Strasse;TLM_STRASSE;Bruecke;{5D8BEDC0-4D8F-46F2-9897-B03416008699};Pont de la Gare;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2527432;1151555;386
{3EC376BA-1C64-4DED-B715-97FBC59CE209};Strasse;TLM_STRASSE;Bruecke;{5D8BEDC0-4D8F-46F2-9897-B03416008699};Pont de la Gare;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2527419;1151548;386
{71AEAD4F-7E47-48C4-913C-2C658296E33A};Strasse;TLM_STRASSE;Tunnel;{A7AFB214-4060-4E40-8649-9EAC5B610037};Kleine Galerie-Tunnel;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2690004;1200126;464
{94C8E04C-CF44-49C8-A281-AB066B199F02};Strasse;TLM_STRASSE;Bruecke;{2ECEFF56-FE80-4E53-BF44-231B5161F361};Viaduc du Creugenat;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2569238;1249774;502
{B817D1EB-27E5-4499-BEFF-CF2E4C261A28};Strasse;TLM_STRASSE;Bruecke;{2ECEFF56-FE80-4E53-BF44-231B5161F361};Viaduc du Creugenat;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2569216;1249769;502
{93C1BD06-BE48-49FC-A9B1-3EFE2A63DC7D};Strasse;TLM_STRASSE;Tunnel;{F7F6C575-515F-49EA-B665-3E6867726059};Rosenbergtunnel;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2746143;1255157;651
{2E874310-1508-47D7-8FD1-93149C873466};Strasse;TLM_STRASSE;Tunnel;{F7F6C575-515F-49EA-B665-3E6867726059};Rosenbergtunnel;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2746150;1255137;652
{2236C337-5F13-4568-A16A-9CF47356ED4E};Strasse;TLM_STRASSE;Bruecke;{1453BD81-124B-455C-A750-15EF8476E27E};Böschrütiviadukt;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2688159;1194124;460
{F9A6D9FA-7B52-4198-977D-FBA5E25A3314};Strasse;TLM_STRASSE;Bruecke;{1453BD81-124B-455C-A750-15EF8476E27E};Böschrütiviadukt;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2688157;1194123;460
{6EDEE6BD-233F-41CC-8CA0-311565F19EF5};Strasse;TLM_STRASSE;Tunnel;{D9B0B9A0-F955-45FE-8B55-FD69FD5CC93C};Trin-Tunnel;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2746419;1188439;842
{D4263E25-12A5-4438-8A39-A78F7F75D45F};Strasse;TLM_STRASSE;Tunnel;{A5939EE9-803F-430E-A773-FFD94B3E5ABB};Honerettunnel;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2673640;1249060;419
{428E212A-1D78-46EA-89A4-A6908FF749DF};Strasse;TLM_STRASSE;Tunnel;{A5939EE9-803F-430E-A773-FFD94B3E5ABB};Honerettunnel;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2673644;1249060;418
{F1DFA64D-1BD6-4731-B2F2-4AD2DCE77C80};Strasse;TLM_STRASSE;Bruecke;{2081F091-5514-4831-B1EA-3B765ACE7CF9};Pont de Pierre;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2575056;1145936;891
{9A77932A-3FA9-466D-AC79-879FD1280C96};Strasse;TLM_STRASSE;Bruecke;{2081F091-5514-4831-B1EA-3B765ACE7CF9};Pont de Pierre;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2561429;1143711;683
{8EBDFF5A-1FF6-4BBD-ACC0-44532FB62EF1};Strasse;TLM_STRASSE;Bruecke;{2D3D61B2-F79D-4578-A184-52FCA23D1A09};Ponte di Cengio;offiziell;Italienisch inkl. Lokalsprachen;Einfacher Name;;2724344;1136772;1217
{80B9F4DC-6B09-4F32-8501-162999894DCD};Strasse;TLM_STRASSE;Keine;{3869021D-B90D-45C3-B29D-FECEE4ECACC1};Leebrugg;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2745464;1258278;548
{4D1D78A4-9DC5-4237-B807-E637911E4CEE};Strasse;TLM_STRASSE;Keine;{3869021D-B90D-45C3-B29D-FECEE4ECACC1};Leebrugg;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2745554;1258396;555
{F796E465-2B2C-4857-810C-54B6B5A2D6AD};Strasse;TLM_STRASSE;Bruecke;{14854BAB-58BE-4762-969C-7933D343DD51};Punt Periv;offiziell;Rumantsch Grischun inkl. Lokalsprachen;Einfacher Name;;2810004;1168819;1663
{7C51AD27-1F51-4C3F-BBEC-7E43E29DB2AE};Strasse;TLM_STRASSE;Tunnel;{3BA2C579-D6E8-4D58-B072-94F6B580D4BE};Gamsentunnel;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2639535;1127975;668
{4E17451C-B429-4207-A5A5-744DC265E680};Strasse;TLM_STRASSE;Tunnel;{3BA2C579-D6E8-4D58-B072-94F6B580D4BE};Gamsentunnel;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2639541;1127987;667
{E4B799CB-A856-4F7F-8B46-4ACEA31DA904};Strasse;TLM_STRASSE;Tunnel;{13FEDF13-5643-4183-A915-A6F824704158};Chlustunnel;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2765543;1205044;576
{40668190-11D1-47D4-9D56-1B6F16C90BB6};Strasse;TLM_STRASSE;Tunnel;{F3D9DA55-149C-4082-B319-2B8BF3043082};Gotthard-Strassentunnel;offiziell;Hochdeutsch inkl. Lokalsprachen;Endonym;{EB797640-C67A-416C-AB38-67ADB9A63C87};2688244;1169399;1072
{40668190-11D1-47D4-9D56-1B6F16C90BB6};Strasse;TLM_STRASSE;Tunnel;{A5CBAF49-4277-4276-BAC0-89BDF18350CA};Galleria stradale del San Gottardo;offiziell;Italienisch inkl. Lokalsprachen;Endonym;{EB797640-C67A-416C-AB38-67ADB9A63C87};2688244;1169399;1072
{067BE3FF-AD63-463A-8DA2-6FA434060872};Strasse;TLM_STRASSE;Tunnel;{F3D9DA55-149C-4082-B319-2B8BF3043082};Gotthard-Strassentunnel;offiziell;Hochdeutsch inkl. Lokalsprachen;Endonym;{EB797640-C67A-416C-AB38-67ADB9A63C87};2686250;1161243;1173
{067BE3FF-AD63-463A-8DA2-6FA434060872};Strasse;TLM_STRASSE;Tunnel;{A5CBAF49-4277-4276-BAC0-89BDF18350CA};Galleria stradale del San Gottardo;offiziell;Italienisch inkl. Lokalsprachen;Endonym;{EB797640-C67A-416C-AB38-67ADB9A63C87};2686250;1161243;1173
{6463224E-C827-465F-83AE-E678AAEBAFB4};Strasse;TLM_STRASSE;Tunnel;{F3D9DA55-149C-4082-B319-2B8BF3043082};Gotthard-Strassentunnel;offiziell;Hochdeutsch inkl. Lokalsprachen;Endonym;{EB797640-C67A-416C-AB38-67ADB9A63C87};2688239;1169400;1072
{6463224E-C827-465F-83AE-E678AAEBAFB4};Strasse;TLM_STRASSE;Tunnel;{A5CBAF49-4277-4276-BAC0-89BDF18350CA};Galleria stradale del San Gottardo;offiziell;Italienisch inkl. Lokalsprachen;Endonym;{EB797640-C67A-416C-AB38-67ADB9A63C87};2688239;1169400;1072
{5F5B9CE0-44FC-4C51-9087-A2DD0927259D};Strasse;TLM_STRASSE;Tunnel;{2E92A40C-D248-4F60-8071-DAE4B2CF6847};Gesternatunnel;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2645808;1129558;1157
{9E8FD702-8EEF-4B11-9691-46B3EF655251};Strasse;TLM_STRASSE;Tunnel;{F274CD24-B0B6-4BA7-B48A-9ACA97635782};Buggitaltunnel;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2689987;1199902;471
{0762EFA6-8DCF-46F5-B566-7EAEF8BEFCC9};Strasse;TLM_STRASSE;Bruecke;{10A4833E-2E1F-4F3C-A0C5-03E1230B580C};Ponte riale di Albinasca;offiziell;Italienisch inkl. Lokalsprachen;Einfacher Name;;2686845;1153741;1718
{1A165914-4AA1-4B59-9BBE-7FDA2655AD39};Strasse;TLM_STRASSE;Bruecke;{35439366-DFD6-451E-8C2E-ACE96D9540E2};Punt digl Tscharver;offiziell;Rumantsch Grischun inkl. Lokalsprachen;Einfacher Name;;2780091;1168196;1628
{AFD1D0AA-AA50-473F-A6B6-AB6546B0F9F7};Strasse;TLM_STRASSE;Bruecke;{FE269CB9-B079-420B-8F86-8BFA32FF5056};Grosshofbrücke;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2665067;1210021;467
{0285621D-B416-404A-8325-858C294CDBA9};Strasse;TLM_STRASSE;Bruecke;{FE269CB9-B079-420B-8F86-8BFA32FF5056};Grosshofbrücke;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2665066;1210020;467
{4A7785FF-43FD-4E54-8709-926D652AA89B};Strasse;TLM_STRASSE;k_W;{B552E6B7-083E-4129-8520-AE5DCE163FBB};Via ferrata du Belvédère;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2598615;1119250;1133
{BFE0D6FB-9592-4075-B92E-7FF0F00C400C};Strasse;TLM_STRASSE;Bruecke;{71C469F4-7164-4EEB-8EA8-5A4C4D36A1E9};Viaduc du Landeron Ouest;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2571061;1211843;445
{5E8E2A1D-7332-4C54-93F8-199EE1ACCC3B};Strasse;TLM_STRASSE;Bruecke;{71C469F4-7164-4EEB-8EA8-5A4C4D36A1E9};Viaduc du Landeron Ouest;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2571062;1211844;445
{671B9A17-04B5-4FE8-9AF9-2A9D0EFB3BAC};Strasse;TLM_STRASSE;Bruecke;{9B54A258-38FE-4DD1-8A9E-2D238E1203DA};Punt Teal;offiziell;Rumantsch Grischun inkl. Lokalsprachen;Einfacher Name;;2830015;1163109;1883
{14005082-AE98-4C94-A01B-DB3512900A75};Strasse;TLM_STRASSE;Bruecke;{0CA0D8BE-4A18-4EEE-B50D-C4652EB526FE};Rufigrabenbrücke;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2645890;1129723;1146
{18A4AFC2-2E8C-4008-A441-5EB574C5D0FD};Strasse;TLM_STRASSE;Tunnel;{3DA677AB-9120-4B2B-80BB-3C81F69365ED};Bargiastunnel;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2754116;1169117;912
{CE2FD323-4AA7-4DF8-90ED-0B89766365BE};Strasse;TLM_STRASSE;Bruecke;{99C41EA8-9AC0-42E8-8321-2C6E1AAFCB45};Schüpfgrabenbrücke;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2620662;1168862;600
{FE9066C9-79F5-45A4-B65F-C1A618FBD2E0};Strasse;TLM_STRASSE;Bruecke;{99C41EA8-9AC0-42E8-8321-2C6E1AAFCB45};Schüpfgrabenbrücke;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2620661;1168860;600
{F25C470C-D191-4F50-8D64-31452F4E1353};Strasse;TLM_STRASSE;Bruecke;{47AC393D-40E5-4602-A6CC-00774CA39D4B};Felsenweg;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2779921;1187696;2349
{62A544A8-6C54-4D18-B42A-82D2A5D3CAFF};Strasse;TLM_STRASSE;Bruecke;{1A470D5E-0278-4B71-90A9-011ABC0C7831};Passerelle Tzina de Vio;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2615634;1102798;2541
{151AA095-CAA8-4824-A0DA-16D4FF2400B6};Strasse;TLM_STRASSE;Bruecke;{97311F46-A404-4248-9283-1CA8AE1F0D47};Ledischleifbrücke;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2645410;1128735;1213
{FA3980F8-0B0E-4911-ABF1-11D551DC4553};Strasse;TLM_STRASSE;Bruecke;{0524508D-5F80-499E-BE45-0EB424BBBBEB};Viaduc de la Combe Baidire;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2567527;1256202;536
{7D698554-6DC9-40FE-9E9A-D18D75C1C2CE};Strasse;TLM_STRASSE;Bruecke;{0524508D-5F80-499E-BE45-0EB424BBBBEB};Viaduc de la Combe Baidire;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2567523;1256201;536
